-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000391139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000385193,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000379738,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000388144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000390413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000391008,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,0.000389394,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000387215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000387971,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000389245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000390672,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000393461,-9999,-9999,0.000395606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000403962,-9999,-9999,-9999,0.000391515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.000392594,-9999,-9999,-9999,-9999,-9999,0.00038939,-9999,-9999,0.000394289,-9999,0.000395305,-9999,-9999,-9999,0.000392351,0.000391521,-9999,-9999,-9999,-9999,-9999,-9999,0.000397397,0.000402863,0.000387053,0.000399764,-9999,0.000390718,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000389097,0.000406815,-9999,0.000401696,0.000392597,0.000395497,0.000394114,0.000391382,-9999,-9999,0.000402266,-9999,-9999,-9999,0.000403015,-9999,-9999,-9999,0.000388733,0.000396829,-9999,-9999,-9999,0.000396107,0.000393624,0.000389317,-9999,-9999,-9999,0.000392092,-9999,-9999,-9999,-9999,-9999,0.000390556,-9999,0.000410286,-9999,-9999,0.00039136,0.000389131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0004061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000389898,-9999,-9999,-9999,-9999,0.000391701,-9999,-9999,-9999,-9999,-9999,0.000396482,-9999,0.00039175,-9999,-9999,-9999,-9999,0.000397354,0.000395271,-9999,-9999,0.00039758,-9999,0.000389391,-9999,-9999,-9999,0.000390136,-9999,-9999,0.000399769,-9999,-9999,0.000388376,-9999,-9999
-9999,0.000394088,0.000399528,-9999,0.000393475,0.000400209,-9999,0.000395401,0.000391466,-9999,0.000394449,-9999,0.000397713,0.000390791,0.000395248,-9999,0.000390471,-9999,-9999,0.00039962,0.000391277,0.000392756,0.000398007,0.00038384,0.000389174,0.000395488,0.000395204,0.000396196,0.000398268,-9999,-9999,-9999,0.000392133,0.000396704,0.000393803,0.000388588,0.000399307,-9999,0.000394372,0.000390624,-9999,0.000391144,0.000392967,0.00039401,-9999,0.000395146,-9999,0.000395054,0.000391356,0.000399743,0.000384375,0.000403793,0.000399917,0.00040347,0.000393979,0.000396031,0.000391113,0.000400552,0.000385639,0.000389846,0.000391204,-9999,-9999,0.000394873,-9999,0.000403195,0.000398255,-9999,0.00039793,0.000395372,0.000401049,-9999,0.000404443,-9999,0.000398103,0.000415082,-9999,-9999,0.00038854,0.000393613,-9999,-9999,0.000394732,-9999,-9999,-9999,-9999,-9999,-9999,0.000403342,0.000389109,-9999,0.000399656,0.000391265,0.000394372,0.00039119,-9999,0.000412268,0.000399611,-9999,-9999,-9999,0.000405312,0.000391844,0.000392353,-9999,-9999,0.000395155,0.000393165,-9999,0.000393778,0.000391315,-9999,0.000390942,-9999,-9999,-9999,0.000391179,-9999,0.000388897,-9999,0.000391183,-9999,0.000394053,0.000390592,0.000392692,0.000388174,0.000394529,0.000391588,0.000396714,0.000392652,0.000393898,0.000388614,-9999,0.000390989,-9999
0.000392232,0.000389393,0.00039311,0.000393385,-9999,-9999,-9999,0.000392443,0.00039731,-9999,0.000388729,0.000388809,0.00039471,0.000388711,0.000393232,-9999,0.000390577,-9999,0.000395,0.000397791,0.00039782,0.000395973,0.000394084,0.000392029,0.000394048,0.00039658,0.000393762,0.00039212,0.000393064,0.000395411,0.000391589,0.000396129,0.000390931,0.00039592,0.000391373,0.000397731,0.000389589,0.000396001,0.000396948,-9999,0.000390557,0.000392867,0.000393827,0.000392688,0.00039616,-9999,0.000395503,-9999,-9999,0.000394039,0.000395145,0.000394411,0.000386686,0.000395669,0.000396513,0.0003912,0.000393405,0.000393487,0.00039854,0.000394174,0.000408206,0.000400345,0.000399619,0.000407714,0.000402393,-9999,0.000401723,-9999,0.000404393,0.000402984,0.000406344,0.000388441,0.000384477,0.000402451,0.000401264,0.000392107,0.00039697,0.000402051,0.000393148,-9999,0.000389265,0.00039027,-9999,-9999,0.000394399,0.000392594,0.000392741,-9999,0.000396355,0.000388667,-9999,-9999,0.000398087,-9999,-9999,0.000393035,-9999,-9999,0.000392908,0.000385747,-9999,0.00039149,-9999,0.000404291,0.000389368,-9999,0.000397619,0.000396437,-9999,0.00039869,0.000390795,0.000393912,0.000397472,0.000397479,-9999,0.000389352,0.000389845,-9999,0.000391607,0.000394685,0.000400333,0.000390318,0.000394487,0.000394399,0.000393966,0.000392585,0.000389397
0.000393779,0.000390209,0.000398359,0.000389501,0.000395968,0.000389486,-9999,0.000405504,-9999,0.000391359,0.000394939,0.000391838,0.000392422,0.000392512,0.000390947,0.000396884,0.000393962,0.000393244,0.000391037,-9999,-9999,0.000398172,0.000390817,0.000393022,-9999,0.000397935,-9999,0.000393277,-9999,0.000395161,0.000385137,0.000392578,0.000396473,0.000394296,0.00039069,0.000392288,0.000392579,0.00038959,0.000389488,0.000389112,0.000393467,0.000389529,0.000389846,0.000385717,0.000396596,0.000394203,0.00039193,0.000392161,0.000390756,0.000392697,0.00039332,0.000392106,0.000392719,0.000390476,0.000391641,0.000387279,0.000393653,0.000390475,0.000389278,0.000391385,0.000393731,0.000393408,0.000397047,0.000392903,0.000398286,0.000402178,0.000404319,0.000398463,-9999,0.000406086,0.00040659,0.000398517,-9999,-9999,-9999,-9999,-9999,0.000396363,0.00039028,0.000389006,0.000390596,0.00039553,-9999,0.000404246,0.000405354,-9999,-9999,0.000403902,-9999,-9999,-9999,0.000404432,-9999,-9999,-9999,-9999,-9999,-9999,0.000397587,-9999,-9999,0.000397662,-9999,0.00040294,0.000393775,0.000393409,-9999,-9999,-9999,0.000391228,0.000392535,0.000393497,0.00039328,0.000391637,0.000398972,0.000390423,0.000387874,0.000394614,0.000392616,0.000394724,0.000396163,0.00039359,0.0003943,-9999,0.000390293,0.000390526,-9999,0.000395169,0.000395906
0.000389853,0.000392518,0.000395113,0.000395538,0.000390833,0.000392042,0.000392671,0.000399206,0.000389237,0.000395219,0.000388919,0.000389663,0.000395335,0.000393191,-9999,-9999,0.000391065,0.000389525,0.000393912,-9999,0.000395752,0.000400035,0.000392382,0.000394689,0.000395894,0.000393287,0.000394316,0.000389855,0.000395552,0.000388585,-9999,0.000383148,0.000392243,0.000394083,0.000395572,0.000393019,-9999,0.000390494,0.00039704,0.000392297,0.000391279,-9999,0.000391482,0.000392857,0.000392916,0.000390988,0.000392078,0.000396713,0.000399707,0.000391144,0.000392811,0.000396548,0.000390622,0.000388935,0.000388616,0.000387154,0.000388983,0.000388482,0.000385627,0.000391314,0.000392211,0.000391805,0.000392446,0.000392599,-9999,0.000390995,-9999,0.000394106,0.000395368,0.000394851,0.000413606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000410255,0.000395765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000404023,0.000397527,0.000393889,0.000403583,0.00040086,-9999,-9999,0.000402139,0.000397545,-9999,-9999,0.000390277,-9999,0.000394042,0.000389316,-9999,0.000395413,0.000391882,-9999,0.000389461,-9999,0.000389444,0.000387225,0.000395468,-9999,0.000392849,0.00039163,0.000391101,0.000393633,0.000391791,0.000396827,0.000396654,-9999,0.000390266,-9999,0.000410063,-9999,0.000397493
0.000394562,0.000390484,-9999,0.000393322,-9999,0.000392736,0.00040254,0.000399089,0.000397844,0.000393469,0.000392955,0.000391043,0.000390384,-9999,0.000388714,0.000396578,0.000394392,0.000399707,0.000389021,0.000388121,0.000388492,0.000399947,0.000394356,0.000384644,0.000401215,0.000392844,0.000390401,0.000393213,0.00038905,0.000400168,-9999,0.000393415,0.000397931,-9999,0.000390027,0.000391861,0.000395265,0.000392349,0.000390229,0.000394048,0.000393663,-9999,0.000392467,-9999,0.000390768,0.000396302,0.000388238,0.000394419,0.000392469,0.000393588,0.000389217,-9999,0.000385627,0.00038699,0.000392146,0.000392234,0.000389464,0.000381416,0.000392513,0.000386306,0.00038672,0.000392963,0.000393572,0.000396228,0.000392219,0.000395578,-9999,0.000405221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000411645,-9999,-9999,-9999,-9999,-9999,-9999,0.000391164,0.000392682,0.000394312,-9999,-9999,0.000397354,-9999,-9999,-9999,0.000394945,-9999,-9999,0.00039925,0.000394472,0.000396688,0.000394421,0.000393035,0.000393862,0.000400907,0.000390365,0.000393338,0.000396786,0.000394307,0.000394064,0.000391565,0.000394858,-9999,0.000390663,0.000389357,-9999,0.0003957,0.000391734,0.000404385,0.000397372,0.000393154,0.000394793,0.000395334,0.000390345,-9999,0.000398214
-9999,0.000406024,0.000391193,-9999,-9999,-9999,-9999,-9999,0.000390347,0.000397229,0.000393989,0.000395432,0.000399024,0.000395372,0.000398638,-9999,0.000389811,-9999,0.000396164,0.000397118,0.000389432,0.000395937,0.000396456,0.000398494,0.000396425,0.000390562,0.000394662,0.000402682,0.000394848,0.000394787,0.000394307,-9999,0.000404822,0.000401011,-9999,0.00039897,-9999,0.000395177,0.000391528,0.000397212,0.000396934,0.000390906,0.000386579,0.000397926,0.000398943,0.000392674,0.000396343,0.000387687,0.000392401,0.000392357,0.000392781,0.000390663,0.000389342,0.000389439,0.000393942,0.000389734,0.000383782,0.000375919,0.00039215,0.000388569,0.000397887,0.000385984,0.000389856,-9999,0.000397056,-9999,-9999,0.00039768,-9999,-9999,-9999,0.000390595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000394028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000403757,0.000396453,-9999,-9999,0.000396906,0.000394834,0.00039924,0.000397664,0.000397684,0.000401024,0.000388487,0.000392867,0.000395667,0.000392298,0.000393476,0.000391412,0.000395067,-9999,0.000397155,-9999,-9999,0.000391104,-9999,0.000395489,0.000392354,0.000394047,0.000393691,0.000397161,0.000394687,-9999,0.000393648,0.000386481,0.000394567,0.000399458,0.000399611,0.000394949,-9999,0.000399749,0.00039487,0.00039625,0.000399276,0.000392957
