-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000405199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000409451,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000415767,-9999,-9999,-9999,-9999,0.000400218,0.000408115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000407725,-9999,0.000404543,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000406472,-9999,-9999,-9999,-9999,-9999,-9999,0.000403014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000408018,0.000407638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000400681,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000405324,-9999,-9999,-9999,-9999,-9999,0.000407411,-9999,0.000404087,-9999,0.000407415,-9999,0.000409689,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000402172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,0.000400507,0.000405651,0.000399753,-9999,-9999,-9999,0.000402822,0.000407401,0.000401421,0.000403358,-9999,0.000399912,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000397948,-9999,-9999,-9999,-9999,-9999,0.000402895,-9999,0.000404928,-9999,-9999,-9999,0.000410041,0.00041029,-9999,-9999,-9999,0.000401562,0.00040471,-9999,0.000404937,0.000409638,-9999,0.00040273,-9999,0.000403537,-9999,-9999,0.000404253,0.000409775,-9999,-9999,-9999,0.00041023,0.00040213,0.000402507,0.00040508,0.000402998,0.000408008,0.000406568,0.00040854,-9999,0.000410583,0.00040038,-9999,0.000410125,-9999,-9999,-9999,0.000405072,-9999,-9999,-9999,0.00040895,0.000404103,-9999,-9999,-9999,0.000406622,0.000411884,0.000403518,-9999,-9999,-9999,0.000419138,-9999,0.00041134,0.000401525,-9999,0.000407042,-9999,-9999,0.000408498,0.000404064,-9999,-9999,0.00040524,-9999,0.000407887,0.000411872,0.000408923,-9999,0.000404894,0.00040443,0.000405064,0.00039882,0.000405681,0.000402823,0.000406323,0.000414323,-9999,0.000407841,0.000404693,-9999,0.000405299,0.000409275,0.000407072,0.000409716,0.000415806,-9999,0.000405205,0.000404075,-9999,0.000406483,0.000404937,-9999,0.000410184,0.000413782,0.000403382,0.00040416,0.000407778,0.000406041,-9999,-9999,-9999,-9999,0.000403373,0.000409216,0.000414229,-9999,-9999,-9999,0.000407166
0.000420409,0.000414729,0.000396755,0.000406984,0.000405541,0.000412252,0.000411603,0.00040594,0.000409875,0.000406651,-9999,-9999,0.00040678,0.000405825,0.000403783,-9999,-9999,-9999,-9999,0.000410671,0.000403713,0.000403658,-9999,-9999,0.000405376,0.000400524,-9999,0.000403733,-9999,-9999,-9999,-9999,0.000404177,-9999,0.000409429,0.000404496,0.000404697,0.000407075,0.000408354,0.000402438,-9999,-9999,0.000409731,-9999,0.000403285,0.000411892,-9999,0.000406507,0.000406079,0.000406219,0.000403559,0.000406715,0.000408705,0.000409291,0.000408796,0.000403078,-9999,0.000399817,0.000406255,0.000406532,0.000406157,0.000406082,0.000407942,0.000406477,0.000406982,0.000409456,0.000409976,0.000406595,0.000408773,0.00040582,-9999,0.00040623,0.000402698,0.000399359,0.000404903,0.000417766,-9999,-9999,0.000404769,-9999,-9999,0.000403999,0.000407229,0.000407059,0.000409831,0.000408062,0.000409517,0.000405292,0.000408572,0.00040401,0.000407725,0.000407899,0.000403655,0.000402666,0.000404024,0.000404465,0.000407187,-9999,0.000406695,0.000409425,0.000404004,0.000400394,0.000409323,0.000409255,0.000402726,0.000409897,0.000404927,0.000401772,0.000402457,0.000400864,-9999,0.000405059,0.000405645,-9999,0.000410777,-9999,0.000403966,0.000409334,0.000405236,0.000404195,0.000404912,0.000405768,0.000404407,0.000408341,0.000407075,0.000401508,0.00040561,-9999,0.000403867,-9999,0.000405241,0.000405264,0.000405855,0.000408698,-9999,0.00040597,-9999,0.000406723,0.000406704,0.000407747,0.00040346,0.000405305,0.00040635,0.000406076
0.000407738,0.000404859,0.000403687,-9999,0.000407538,0.000406726,0.000405733,0.000402072,-9999,0.000403174,0.000402906,0.000401184,0.000405259,-9999,0.000403414,0.000401594,0.00040313,0.000395346,-9999,0.000403522,0.000410031,0.000405948,0.000400871,0.000404156,0.000406843,0.000406164,0.000403503,0.00040334,0.000403433,0.000404079,0.000405376,0.000405045,0.000405237,0.000400046,0.000401313,0.000402897,0.000404241,0.000404179,0.000403766,0.000401697,0.000401194,0.000399647,0.000403642,0.000401578,-9999,0.000402066,0.000404583,0.000406322,0.000401486,0.000404121,-9999,0.000407865,0.000415327,-9999,0.000404075,0.000403593,-9999,0.00040207,0.000404737,0.000403289,0.000404458,0.000405115,0.00040447,0.00041262,0.000405885,0.000403716,0.000404107,0.000405017,0.000405623,0.000405191,0.000407072,-9999,0.000404132,0.00040645,0.000403879,0.000409927,0.000405921,0.000404973,0.000405696,0.000407561,0.000406215,0.000404005,0.000402125,0.00040491,0.000403514,0.00040481,0.00040753,0.000403297,0.0004035,0.000403662,0.00040626,0.000405767,0.000405177,0.000405284,0.000407377,0.00040444,0.000405383,0.000404966,0.000405678,0.000400295,0.000401121,0.000404203,0.000403789,0.000401241,0.000405019,0.000404394,-9999,0.000404113,0.00040721,0.000402787,0.000407153,0.000403942,0.000404685,0.000408259,0.000404534,0.000404216,0.000402274,0.000404866,0.000410932,0.000405272,0.000407448,0.000406617,0.000405038,0.000407467,0.000411217,0.000405414,0.000407079,0.000409643,0.000405596,0.000407047,0.000404356,0.000404089,0.000403349,0.000404383,0.000412818,0.000405901,0.000403292,0.000404169,0.000406712,0.000402834,0.000404264,0.000411102,0.000408355,0.000405492
0.000404396,0.000405406,0.000401662,0.000401433,0.000403211,0.000404128,0.000406151,0.000408561,0.000404882,0.00040721,0.00040984,0.000403871,0.000403566,0.000402919,0.000404388,0.000408347,0.000403024,0.000409803,0.00040281,-9999,0.00040097,0.000408521,-9999,0.000406996,0.000406232,-9999,0.000404747,0.000401697,0.000402868,0.000402491,0.000401111,0.000400563,0.000403705,0.000405878,0.000403956,-9999,0.000402531,0.000403854,0.000405909,0.00040465,0.000403455,0.000404543,0.000406862,0.000404042,0.000403865,0.000399512,0.000407266,0.000406208,-9999,-9999,0.000404822,0.000408261,-9999,-9999,-9999,0.000405961,0.000409499,-9999,-9999,0.000404456,0.00040459,0.000416239,0.000406309,0.00040559,0.000404411,0.000403774,0.000406204,0.00040513,0.000404364,0.000403146,0.000404668,0.000395413,0.000404579,0.000405564,0.000403195,0.000402868,0.00040424,0.000404332,0.000407452,0.000407703,0.000401827,0.000402314,0.000404083,0.000402797,0.000401954,0.000403827,0.000400837,0.000405132,0.000405515,0.00040438,0.000408824,0.000404555,0.00040205,0.000403256,0.000404649,0.000402506,0.000403843,0.000402882,0.000401984,0.000403978,0.000404262,0.000408748,0.000403994,0.000404725,0.000404435,0.000404746,0.000402105,0.000407518,0.000408207,0.000404355,0.000407594,0.000403293,0.000407131,0.000405277,0.000406039,0.000403813,0.000406403,0.000404506,0.000406321,0.000407704,0.000405352,0.000405483,0.000404271,0.000405124,0.000403854,0.00040433,0.00040454,0.00040437,0.00040336,0.000402979,0.000402155,0.000404071,0.000405094,0.000406744,0.000402776,0.000401865,0.000403914,0.00040408,0.000409851,0.000402813,0.000404287,0.000403076,0.000404419,0.000403363
0.000405724,0.000402505,0.000402853,0.000403439,0.000406356,0.000406743,0.000405075,0.000407135,0.000403283,0.000403301,0.000404464,0.000405358,0.000404306,0.000401175,0.000407519,0.000404934,0.000404556,0.000404541,0.000405645,-9999,0.000405,0.000404075,0.000406431,0.00040478,0.000400704,0.000403353,0.000406067,0.000402322,0.000403171,0.000404212,0.00040533,0.000403998,0.000413395,0.000403303,0.000405291,0.000401585,0.000402029,0.000402833,0.0004061,0.000401845,0.000402421,0.000403164,0.000401652,0.000403775,0.000403954,0.000404962,-9999,0.000401963,0.000404092,0.000407387,0.000404642,0.000405023,0.000406578,0.000403881,0.000404217,0.000408411,0.000409147,0.000414295,0.000404727,0.000395579,0.000413648,0.000405639,0.000402082,0.000403299,0.000406177,0.000405642,0.000408308,0.000405787,0.000399873,0.000405423,0.000405268,0.000407355,0.000403079,0.00040309,0.000402319,0.000405351,0.000401738,0.000403414,0.0004046,0.000403101,0.000404811,0.00040307,0.000403263,0.000404401,0.000404119,0.000402024,0.000407094,-9999,0.000402005,0.000401397,0.000403929,0.000403581,0.000403658,0.000403723,0.000406065,0.000401856,0.000404772,0.000402744,0.000402342,0.00040314,0.000403094,0.000404246,0.000403967,0.000402599,0.000404552,0.000403512,0.000405802,0.000405764,0.000405013,0.000405743,0.000405876,0.000404483,0.000405597,0.000406302,0.000404621,0.00040767,0.000403346,0.000404132,0.000405479,0.000403654,0.000405428,0.00040619,0.000405858,0.000405804,0.00040635,0.000406715,0.000404128,0.000404517,0.000404582,0.000403317,0.000403065,0.000402059,0.000405259,0.000405416,0.000405693,0.000404282,0.000406381,0.000404615,0.00040342,0.000408813,0.000405366,0.000405966,0.000403877,0.000402053
0.000402284,0.000406245,0.000404048,0.000404112,0.000401581,0.000407356,0.000405529,0.000405069,-9999,0.000402565,0.000404016,0.00040578,0.000407917,0.000403376,0.000401974,0.000403135,0.000405841,0.000405808,0.000403375,0.000403654,0.000399827,-9999,0.000403424,0.000399367,0.000410537,0.000401742,0.000403705,0.00040662,0.000404535,0.000400739,0.000406541,0.000402913,0.00040402,0.000400504,0.000404747,0.000403809,0.000403332,0.000404149,0.000405171,0.000406037,0.000403078,0.00040581,0.000401526,0.00040543,0.000402743,0.000403735,0.000405057,0.000401664,0.000404472,0.000401969,0.000406064,0.000410765,-9999,-9999,-9999,0.000401361,0.0004023,0.000399625,0.000406809,0.000398198,0.000406392,0.000408221,0.000407803,0.000405204,0.000404465,0.000402412,0.00040229,0.000402653,0.000399396,0.000409529,0.000407407,0.000404494,0.000413882,0.000401955,0.000404271,0.000404572,0.000403306,0.000402561,0.000405086,0.000402781,0.000406508,0.000404557,0.000403265,0.000404214,0.000406418,0.000404539,0.000405015,0.000405084,0.000403239,0.000403938,0.00040442,0.000402049,0.00040409,0.000406178,0.000403029,0.000404113,0.000405877,0.000408935,0.00040608,0.000403551,0.000403248,0.000402815,0.00040431,0.000400791,0.00040479,0.000407419,0.000405596,0.000404147,0.000406148,0.0004059,0.000405559,0.000401951,0.000402932,0.000404018,0.000402292,0.000403822,0.000404528,0.000405333,0.000406644,0.000402815,0.000405114,0.000405003,0.000405654,0.000404786,0.00040504,0.000405259,0.000406154,0.00040422,0.000404092,0.00040289,0.000403626,0.000404994,0.000404315,0.000404432,0.000402783,0.000406884,0.000404267,0.000405833,0.000405425,0.000404063,0.000403231,0.000407171,0.000404165,0.000407639
0.000403516,0.000404169,0.000403857,0.000403832,0.000404362,0.000402935,0.00040441,0.000402529,0.000405257,0.000417444,0.000402329,0.000403523,0.000406109,0.000406828,0.000402407,0.000403553,0.000404254,0.000405733,0.000405638,0.000406565,0.000405107,0.00040451,0.000407278,0.000397559,0.000401603,0.000404153,0.00039895,0.000404167,0.000403015,0.000403166,0.000403864,0.000401681,0.000404969,0.000402013,0.000402553,0.000401301,0.000404509,0.000404219,0.000406572,0.00040452,0.000404658,0.000402237,0.000404359,0.000407993,0.000399332,0.000402044,0.000400024,0.000404517,0.000400688,0.000406437,0.000400813,-9999,-9999,-9999,-9999,0.000408759,-9999,0.000406445,0.000405856,0.000400237,0.000404507,0.000401797,0.000402993,0.000403308,0.000403082,-9999,0.000406874,-9999,0.000402201,0.000401237,0.000406304,0.000402289,0.000404787,0.000406232,0.000410264,0.000402204,0.000404542,0.000401359,0.000404655,0.000403282,0.000405089,0.000403652,0.000402116,0.000403076,0.000404621,0.000403657,0.000404664,0.000405276,0.000403971,0.000403238,0.000402751,0.000404691,0.000403997,0.000404098,0.000405022,0.000405899,0.000405965,0.000405803,0.000403324,0.000404714,0.000403947,0.00040341,0.000403489,0.000405633,0.00040377,0.0004052,0.000403874,0.000406632,0.000405366,0.000402346,0.000403509,0.000404648,0.000404728,0.000403707,0.000403384,0.000402837,0.000404361,0.000406108,0.0004056,0.000405551,0.000406503,0.000402988,0.000405098,0.000404801,0.000403035,0.000403861,0.000401681,0.000405136,0.000404394,0.000405573,0.000405186,0.000405708,0.000404722,0.000403334,0.000405145,0.000403534,0.00040396,0.000402332,0.000403474,0.000405766,0.000404084,0.000403343,0.000402857,0.000403919
