-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000397613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00038464,-9999,-9999,-9999,-9999,0.000404423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.000382865,-9999,0.000392469,0.000403119,-9999,0.000396038,-9999,0.000392725,-9999,-9999,-9999,-9999,-9999,0.000394221,0.000406736,-9999,-9999,0.000386822,0.000402867,-9999,-9999,-9999,-9999,-9999,0.000406029,0.000413752,-9999,-9999,-9999,-9999,-9999,-9999,0.000394839,0.000400159,-9999,0.00039919,0.000404449,-9999,0.000399529,-9999,0.000392177,0.000395686,0.000390506,-9999,-9999,-9999,-9999,-9999,-9999,0.0003927,0.000389618,-9999,-9999,-9999,-9999,0.000396355,-9999,0.000400259,0.000382862,-9999,-9999,-9999,0.000384032,-9999,0.000388853,-9999,0.000394726,-9999,0.000398303,0.000386656,-9999,0.000391379,-9999,0.000385281,-9999,-9999,0.00039691,0.000389853,0.000392961,0.00039873,-9999,-9999,-9999,-9999,0.000399773,0.000392595,-9999,-9999,0.000391726,-9999,-9999,-9999,-9999,-9999,-9999,0.000402746,-9999,0.00038354,0.000388836,0.000384061,-9999,0.000388557,0.000388098,-9999,-9999,-9999,-9999,-9999,0.000388224,0.000373985,0.000389851,0.000388407,-9999,-9999,-9999,0.000386096,-9999,-9999,0.000400361,-9999,-9999,0.000389073,0.00040621,-9999,-9999,0.000388393,-9999,-9999,-9999
0.000392257,0.000393179,-9999,0.000394857,-9999,0.000393383,0.00039707,0.000394946,0.000402578,-9999,-9999,-9999,0.000401463,0.000387689,0.000402106,0.000395255,-9999,0.000399757,0.000389359,0.0004043,0.000389465,0.000402326,0.000398945,0.00039934,0.000397794,0.000394089,0.000390609,-9999,0.000395044,-9999,0.000403496,0.000391123,0.000391668,0.000396314,0.000393695,-9999,-9999,0.000393534,0.00038371,-9999,0.000396485,-9999,0.000386662,0.000379276,-9999,0.000392013,0.000393043,0.0003815,-9999,0.000389241,0.000403808,0.000393183,-9999,0.000394387,0.000389528,0.000388763,0.000392356,-9999,0.000393952,0.000399724,0.000389244,-9999,-9999,0.000398751,0.000390177,0.000391303,0.000400211,0.000391554,0.000394348,0.000403935,0.000401749,0.000399265,0.000392529,0.000394096,0.000391108,-9999,0.000389398,0.000390064,0.000390384,0.000393244,0.000387432,0.000393648,0.000397313,0.000391485,-9999,0.00038451,0.000389583,0.000390262,0.000393929,0.000389594,0.000397177,0.000396558,0.000395007,0.000386931,0.000389659,0.000388541,0.000392324,0.000391015,0.000389388,0.000387418,0.00039219,0.000388366,0.000393467,0.00038737,0.000396924,0.000386784,0.000393657,0.000382211,0.000392788,0.000387411,0.000385867,-9999,0.000385832,0.000392073,0.000384454,0.000385519,0.000386896,-9999,0.000388313,0.000388032,0.000385991,0.000390533,0.000389657,-9999
0.000390152,0.000393698,0.000395442,0.000392479,0.000393176,0.000399017,0.000391995,0.00039987,0.000390275,0.000396563,0.000394202,0.000394611,0.000399404,-9999,0.00040352,0.00039492,0.000393785,0.000397814,0.000396754,0.00039434,0.000392438,0.000393569,0.000390864,0.000391627,0.000393724,0.000399426,0.000392369,0.000389738,0.000394189,0.000388062,0.000390092,0.000392273,0.000391342,0.00038623,0.000388232,0.000390561,0.000395102,0.000387181,0.000386477,0.000387729,0.000391423,0.000390511,0.000386149,0.000389445,0.000388089,0.000390259,0.00038592,0.000391424,0.000391086,0.000389666,0.000396941,0.000391359,0.000392638,0.000386759,0.000390296,0.000390977,0.000392893,0.000394637,0.00039596,0.000393812,0.000392274,0.000396836,0.000393025,0.000392814,0.000396156,0.000392001,0.000387792,0.000393633,0.000396256,0.000393861,0.000393732,0.000402172,0.000390733,0.000395737,0.000386743,0.00038823,0.000397558,0.000396102,0.000397322,0.000393423,0.000393498,0.000390991,0.000391969,0.000394777,0.000390575,0.000393597,0.000391123,0.000391403,0.000390955,0.000392647,0.000392152,0.000388224,0.000391191,0.000390929,0.000392028,0.000389698,0.000386742,0.000389347,0.000392511,0.000388827,0.000391771,0.00038984,0.000389715,0.00039043,0.000388043,0.000388277,0.000388411,0.000389811,0.00038986,0.000390063,0.000389072,0.000389704,0.00038831,0.000389358,0.000387509,0.000388435,0.000389223,0.00038781,0.000390137,0.000386984,0.00038786,0.000386177,0.000388488,0.000388925,0.000386347,0.000393621,0.00038852,0.000387205,0.000390482,0.000385366,0.000387728,0.000387238,0.000392179,0.000389641,0.000389794
0.000389572,0.000388546,0.00039474,0.000394055,0.00039216,0.000391371,0.000389113,0.000394065,0.00039725,0.000390222,0.000394638,0.000392448,0.000389751,0.000388027,0.000395719,0.000392359,0.000394367,0.000394569,0.000387441,0.000394144,0.000390428,0.000386941,0.000389466,0.000385944,0.00038808,0.000388924,0.000390896,0.000392324,0.00039071,0.000389057,0.000389177,0.000388761,0.00039119,0.000388967,0.000390993,0.000391933,0.000394537,0.000390632,0.000391097,0.00039357,0.000389382,0.000389347,0.000390813,0.000390796,0.000391819,0.000390273,0.000392302,0.00039276,0.000394846,0.000394325,0.000389493,0.000392217,0.000398822,0.000392213,0.00039415,0.000390407,0.000391701,0.000393745,0.00039352,0.000395999,0.000392476,0.000393161,0.000392148,0.000389983,0.000390581,0.000390095,0.00039344,0.000393577,0.000392928,0.000392685,0.000393654,0.000392871,0.000391107,0.000394486,0.000390939,0.000390898,0.000390772,0.000391083,0.000395254,0.000393302,0.000392508,0.000393468,0.00039226,0.000394079,0.000393282,0.00039225,0.000392343,0.000392908,0.000392634,0.000392699,0.000393752,0.000391432,0.000393935,0.000388425,0.000390389,0.000392384,0.000392885,0.000391489,0.000391723,0.000390687,0.00038874,0.000387232,0.00038953,0.000389508,0.000391589,0.000391564,0.000389197,0.000392988,0.00039106,0.000389904,0.00038928,0.000388915,0.00039177,0.000391478,0.000387333,0.00038911,0.000388663,0.000388897,0.000387474,0.000387679,0.000388012,0.000387886,0.000388728,0.00038872,0.000388058,0.000389355,0.000391008,0.000389444,0.00039042,0.000390024,0.000388937,0.000390281,0.000389838,0.000388832,0.000390662
0.000392848,0.000392839,0.000392143,0.00039438,0.000394117,0.000393628,0.000388683,0.000390817,0.000393206,0.000392549,0.000390304,0.000391223,0.000389828,0.000388592,0.000389763,0.000393465,0.000389031,0.000394939,0.000392227,0.000389394,0.000389746,0.000389148,0.00038999,0.000386364,0.000388561,0.000386022,0.000390135,0.000389846,0.000390636,0.000388739,0.000389277,0.000391167,0.000389605,0.000391256,0.000391493,0.000395237,0.000393923,0.000389469,0.000389564,0.000390429,0.000391481,0.000387151,0.000388881,0.000389813,0.000393015,0.000387876,0.000389989,0.000392864,0.000393585,0.000393238,0.000390236,0.000390036,0.000388338,0.000390293,0.000389899,0.000389619,0.00038874,0.000387208,0.000389232,0.000391698,0.000390145,0.000390173,0.000391656,0.00039294,0.000390357,0.000390391,0.00039182,0.000391796,0.000392563,0.000392589,0.000390311,0.000393172,0.000392027,0.000391851,0.000392109,0.00039262,0.000391073,0.000392047,0.000391511,0.000391514,0.000392509,0.00039191,0.000392477,0.000391787,0.000391246,0.000391071,0.000390581,0.000393024,0.000392152,0.000391086,0.0003903,0.000391476,0.000390793,0.000387928,0.000390239,0.000391243,0.000390731,0.000389952,0.000390028,0.000389085,0.00038875,0.000390362,0.000391501,0.000390159,0.00039009,0.000390453,0.000389305,0.000388502,0.000389199,0.000388751,0.000389247,0.000389608,0.000386494,0.000388839,0.000388144,0.00038889,0.000392078,0.000389203,0.000388688,0.000389373,0.000388592,0.000387127,0.000390395,0.000388964,0.000389172,0.000390288,0.000389111,0.00038938,0.000386882,0.000388038,0.000389448,0.000388511,0.000391399,0.000392385
0.000387634,0.000392438,0.000391346,0.000394458,0.000391818,0.000394694,0.000391136,0.000394046,0.000393494,0.000393448,0.00039165,0.000392425,0.000391643,0.000390673,0.000391208,0.000388514,0.000389899,0.000387852,0.000392141,0.000390557,0.000390353,0.00038945,0.000388827,0.000389156,0.000388929,0.00038749,0.000387638,0.000390606,0.000388873,0.000386513,0.000388476,0.000390755,0.00039048,0.000391222,0.000391151,0.000389141,0.000387909,0.000391715,0.000388578,0.000393799,0.000392126,0.000392503,0.000389821,0.000396381,0.000394292,0.000388785,0.00039028,0.000389465,0.000387893,0.000388042,0.000390196,0.0003879,0.000386485,0.00038542,0.000385248,0.000387017,0.000385007,0.000389331,0.000388011,0.000389196,0.000389869,0.000391389,0.000390376,0.000391137,0.000391494,0.000391902,0.000391499,0.000390509,0.000391489,0.00039064,0.000391088,0.000392617,0.000392114,0.00039071,0.000390586,0.000394008,0.000390982,0.000390108,0.000391585,0.000390282,0.000390605,0.000391139,0.000390201,0.00039079,0.000392612,0.000389585,0.000389429,0.000392811,0.000391773,0.000391554,0.000392396,0.000392126,0.000391901,0.000392773,0.000393463,0.000393727,0.000397402,0.000390923,0.0003943,0.00039203,0.00038986,0.000391152,0.000389707,0.000392455,0.000388338,0.000387334,0.000388028,0.000390013,0.000387671,0.000387959,0.000388572,0.000388771,0.000387702,0.000386931,0.000387071,0.000388909,0.000389456,0.00039045,0.00038789,0.00038976,0.000388327,0.000388882,0.00038983,0.000389339,0.000389567,0.000391964,0.000389649,0.000388015,0.000391583,0.000391295,0.000391582,0.000391668,0.000390123,0.000391735,0.000391173
0.000392046,0.00039276,0.000391543,0.000393003,0.000391468,0.000392789,0.0003937,0.00039331,0.000391848,0.000392816,0.000391712,0.000393063,0.000389306,0.000390184,0.000390576,0.00039286,0.000388585,0.000389796,0.000389745,0.000388946,0.000388285,0.000389522,0.000388332,0.000389152,0.000388799,0.000391881,0.000388118,0.000387873,0.000390036,0.000386846,0.000387386,0.000386581,0.00039004,0.000393002,0.000391416,0.000389736,0.000393065,0.000391244,0.000391107,0.000389661,0.000394473,0.00038968,0.000393861,-9999,0.000390427,0.000390504,0.00039299,0.000393759,0.000392076,0.000388248,0.000388308,0.000388157,0.000390983,0.000388131,0.000385521,0.000384462,0.000386934,0.000388209,0.000385949,0.000387558,0.000387767,0.000390206,0.0003907,0.00039175,0.000391295,0.00039394,0.00039123,0.000391435,0.000391593,0.000392888,0.000391776,0.000390375,0.000392812,0.000391246,0.000391447,0.000391776,0.000393161,0.00038923,0.00039262,0.000392478,0.000391349,0.000391459,0.000390537,0.000388431,0.000393794,0.000390354,0.000390072,0.000391182,0.000388996,0.000388466,0.000390869,0.000393468,0.000391029,0.000392382,0.000393854,0.000394434,0.0003922,0.000392988,0.000392083,0.00039062,0.000389761,0.000390717,0.000390391,0.00038942,0.000388523,0.000387224,0.000388908,0.000386639,0.000388037,0.000387743,0.00038693,0.000387874,0.000386094,0.000388769,0.000388148,0.000390513,0.000390821,0.000389024,0.000390098,0.000389995,0.000392165,0.000388051,0.000388929,0.000389074,0.000390246,0.000392043,0.00039247,0.000390675,0.00039349,0.000390595,0.000391209,0.00039066,0.00038923,0.000391332,0.000390607,0.000392172
0.000392661,0.000393646,0.000390187,0.000392222,0.000392364,0.000391929,0.000393599,0.000390236,0.000392093,0.000388853,0.000391379,0.000389414,0.000389245,0.000391708,0.000391553,0.000393738,0.000387171,0.000389938,0.000389624,0.000392377,0.000390034,0.000391686,0.000390353,0.000388631,0.000390213,0.000389605,0.000391754,0.000388793,0.000388832,0.000389475,0.000392472,0.000392239,0.000389955,0.000391999,0.0003919,0.000390353,0.000394322,0.00039138,0.000391126,0.00039169,0.000389228,0.000391787,0.000390152,0.000391386,0.000389965,0.000389893,0.000392354,0.000393451,0.000392347,0.000391624,0.000390403,0.000389567,0.000392046,0.000388111,0.000387439,0.000386792,0.000388804,0.000384629,0.000388481,0.000386158,0.000388188,0.000390189,0.000391699,0.000391288,0.000392223,0.000394055,0.000392317,0.000389718,0.000392571,0.00039078,0.000391979,0.000391418,0.000392821,0.000389361,0.000395076,0.00039115,0.000391811,0.000389831,0.000394973,0.000391042,0.00039061,0.000392374,0.000390075,0.000391282,0.000392644,0.000392848,0.000391227,0.00039281,0.000392209,0.000389129,0.00038896,0.000396068,0.000391558,0.000391879,0.000390294,0.000392364,0.000394246,0.00039142,0.000392841,0.000391123,0.000392271,0.000391681,0.000390593,0.000393645,0.000389307,0.00039257,0.000391007,0.00038783,0.00038764,0.000388307,0.000388253,0.000389111,0.000389373,0.000386194,0.000388067,0.000389246,0.000391034,0.000387426,0.000390873,0.000391642,0.000390747,0.000390166,0.00039154,0.000394506,0.000392781,0.000391497,0.000389643,0.000390387,0.000391871,0.000392951,0.000392376,0.000391788,0.000391332,0.000393001,0.000395454
0.000392836,0.00039381,0.000391624,0.000391761,0.00039303,0.000391304,0.000391579,0.00039134,0.000392439,0.000391759,0.000391019,0.000393703,0.000392318,0.00038888,0.000390902,0.000388542,0.000392173,0.000390954,0.00038833,0.000390662,0.000390113,0.000390156,0.000390604,0.000388678,0.000387869,0.00039059,0.00038954,0.000389532,0.00039113,0.000391723,0.000390744,0.000388296,0.000390224,0.000390121,0.000388656,0.000388764,0.000390667,0.000392227,0.000389905,0.000389684,0.000390464,0.000390869,0.000390446,0.000391093,0.000391514,0.0003936,0.000392995,0.000394726,0.000391051,0.000392209,0.0003926,0.000389654,0.000387714,0.000388956,0.000387054,0.000387811,0.000385972,0.000384259,0.00038531,0.000385949,0.000388608,0.000391913,0.000390418,0.000392082,0.000391239,0.000389849,0.000390023,0.000390759,0.000394201,0.000391553,0.000395519,0.00039134,0.000395997,0.000392345,0.000391976,0.000392518,0.000392888,0.000392493,0.000391413,0.000393836,0.000393194,0.000395183,0.000389396,0.000391673,0.000389798,0.000390517,0.000393423,0.000395019,0.000391171,0.000392592,0.000390385,0.000392802,0.000391118,0.000391247,0.000391612,0.000391702,0.000392056,0.000390523,0.000387109,0.000388735,0.000393002,0.000388445,0.000391937,0.000392898,0.000392966,0.000395931,0.000391353,0.000391961,0.000393618,0.000393959,0.000390043,0.000390004,0.000388847,0.000388934,0.000390477,0.000389564,0.000389781,0.00039103,0.000392662,0.000390762,0.000394966,0.000391139,0.000390882,0.000389818,0.000392895,0.000394455,0.000391184,0.000391472,0.000390764,0.000394212,0.000394099,0.000393973,0.000394221
0.000393025,0.000392412,0.0003933,0.000390443,0.000393313,0.000393621,0.000390285,0.000391997,0.000390639,0.000391786,0.000390532,0.000391148,0.000390029,0.000391338,0.000390837,0.000390059,0.00039091,0.000390647,0.000390163,0.000392078,0.000390032,0.000391638,0.00039025,0.000390957,0.000391509,0.000391895,0.000392667,0.000390387,0.00039028,0.000386105,0.00039,0.000389771,0.000391027,0.000392223,0.000388578,0.000388569,0.000390442,0.000389402,0.00039025,0.000391716,0.000392322,0.000389916,0.000388741,0.000386217,0.0003881,0.000389357,0.000393201,0.000391542,0.000397423,0.000390524,0.000391828,0.000389875,0.000391392,0.000387687,0.000386344,0.000388657,0.00038623,0.000386869,0.000386987,0.000387896,0.000388877,0.000387431,0.000391264,0.000392242,0.000392518,0.000391786,0.000391571,0.000394404,0.000393362,0.000391844,0.000393034,0.000391231,0.000393262,0.000393022,0.000391958,0.0003915,0.000392081,0.000391638,0.000391697,0.000390104,0.000390654,0.000392719,0.000394484,0.000392421,0.000392246,0.000392576,0.000392035,0.000396027,0.000394491,0.000392386,0.000392389,0.000393553,0.000393655,0.000391443,0.00039376,0.000393519,0.000390722,0.000390989,0.00039068,0.00039367,0.000393301,0.000392264,0.000395077,0.000393671,0.000389664,0.000392539,0.000396196,0.000394821,0.000396189,0.000392503,0.000395476,0.000392012,0.000392494,0.000392966,0.000390413,0.000391195,0.000389742,0.000395023,0.000391885,0.000393843,0.000394828,0.000391687,0.000391901,0.000392298,0.000393528,0.000392398,0.000391647,0.000395524,0.000390994,0.000393701,0.000391948,0.000391429,0.00039338,0.000392395,0.000393939
0.000391793,0.000390266,0.000392135,0.000390482,0.000389794,0.000393712,0.000392576,0.000390585,0.000391607,0.000391905,0.000389961,0.000390219,0.000389893,0.00039082,0.000390965,0.000390959,0.000389406,0.00039067,0.00039187,0.000389855,0.00039093,0.000390344,0.000390831,0.000390661,0.000389704,0.000390136,0.00038948,0.000388151,0.000389715,0.000391452,0.000390156,0.000390802,0.000391594,0.00039079,0.000390535,0.000392478,0.000393414,0.00038884,0.000390836,0.000391128,0.000388631,0.000391919,0.000388929,0.00039572,0.000391705,0.000389249,0.000391382,0.000392901,0.000392764,0.000393432,0.000390217,0.000393171,0.000390856,0.000389617,0.000390724,0.000392122,0.000391073,0.000385115,0.000389483,0.000391445,0.000396026,0.000392632,0.000391906,0.000393774,0.000391237,0.000391882,0.000393333,0.000393479,0.000392824,0.000393094,0.000394387,0.000393325,0.000394568,0.000390934,0.000391783,0.000395304,0.00039362,0.000391925,0.000391572,0.000389495,0.000392939,0.000391473,0.000392241,0.000394655,0.00039194,0.000392044,0.000393137,0.000391173,0.000392879,0.000393023,0.000392027,0.000393474,0.000394249,0.000394138,0.000392332,0.000392549,0.000391543,0.000392837,0.000390326,0.000390592,0.000394188,0.000391765,0.000394507,0.000392658,0.000391928,0.000397428,0.000392393,0.000394404,0.000393756,0.000393261,0.000392162,0.000390961,0.000391401,0.000390104,0.00039481,0.000393071,0.000391341,0.000397401,0.000399487,0.000396435,0.000397829,0.000392928,0.000399678,0.000392566,0.00039574,0.000389373,0.000395565,0.000391644,0.000387592,0.000392804,0.000390747,0.000392433,0.000389232
0.000394037,0.000391749,0.000391513,0.000392725,0.000392726,0.000392009,0.00039217,0.000392285,0.000391238,0.000391725,0.000392461,0.000390171,0.000390823,0.00039327,0.000391603,0.000392055,0.000390988,0.000390238,0.000391057,0.000391823,0.000390872,0.000391383,0.00039158,0.000390306,0.000390354,0.000389007,0.000390369,0.000389865,0.000391741,0.000390911,0.000390259,0.000391479,0.000394132,0.000393795,0.000393257,0.000391147,0.000395511,0.000394766,0.000394171,0.000392433,0.00039273,0.000389542,0.000389963,0.000388476,0.000388516,0.000390914,0.000389616,0.00039146,0.00039653,0.000397582,0.000392985,0.000391927,0.00039321,0.000389267,0.00038862,0.000389193,0.000389772,0.000391127,0.000390882,0.000395975,0.000397151,0.000394966,0.000392689,0.000392953,0.000389885,0.000392595,0.000393279,0.000391587,0.000392212,0.000393842,0.000393829,0.000393456,0.000393787,0.000391642,0.0003944,0.000393687,0.000390587,0.000391142,0.000391219,0.000391172,0.000390888,0.000393089,0.000390735,0.000392778,0.000391257,0.000391008,0.000392636,0.000391485,0.000392982,0.00039251,0.000393601,0.000392746,0.000391357,0.000390992,0.000391526,0.000394758,0.000395478,0.00039089,0.00039409,0.000394943,0.000392312,0.000390124,0.000391065,0.000393199,0.000389718,0.000391055,0.000394923,0.000393627,0.000388862,0.000389483,0.000392739,0.000392027,0.000393746,0.000394406,0.000392575,0.000393089,0.000392997,0.000392777,0.000396385,0.00039542,0.000397028,0.000396629,0.000392315,0.00039169,0.000392617,0.000394988,0.000392907,0.000397889,0.000389999,0.000391499,0.000392502,0.000391273,0.000391251,0.000391774,0.000392181
