-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000396394,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000416278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.000394426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000421218,-9999,-9999,0.000402323,0.0004053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000407084,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000396445,-9999,-9999,-9999,-9999,-9999,0.000400692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000395248,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000395509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000419761,-9999,-9999,-9999,0.000395462,0.000423159,-9999,0.000418258,-9999,-9999,-9999,-9999,-9999,-9999,0.000393829,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000413706,-9999,0.000395581,0.00039687,-9999,-9999,0.000414219,-9999,-9999,-9999,-9999,-9999,0.000422602
-9999,0.000406521,0.000403805,-9999,-9999,-9999,0.00041241,-9999,0.000400411,-9999,-9999,0.000411686,-9999,-9999,0.000397299,-9999,-9999,-9999,-9999,0.000405322,0.000410293,-9999,-9999,0.0004188,-9999,-9999,-9999,-9999,0.000401928,0.000421979,-9999,0.000403358,-9999,-9999,0.000401627,-9999,0.000398321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000390475,0.000406632,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000399227,0.000409475,0.000418481,0.00040001,0.000397671,-9999,0.000404422,-9999,0.000395874,0.000392709,0.000398993,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000429649,-9999,-9999,-9999,-9999,0.000404121,-9999,-9999,0.000416491,-9999,0.0004184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000398718,-9999,-9999,-9999,-9999,0.000415901,-9999,0.000408878,-9999,0.000420917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000431529,0.000408688,-9999,0.000411661,-9999,-9999,-9999,-9999,-9999,-9999,0.000418468,-9999,-9999,0.000431883,0.000421751,-9999,-9999,-9999,-9999,-9999,0.000418759,0.000394945,0.000392477,-9999,0.000399836,0.000417699,-9999,-9999,-9999,-9999,0.000423049
-9999,0.000405564,0.000413243,-9999,-9999,0.000400908,0.000410191,-9999,0.000413343,0.000402305,0.000397774,-9999,0.000400819,-9999,-9999,0.000415477,-9999,0.000416741,0.000397676,0.000411388,0.00040421,0.000408088,-9999,-9999,0.000402321,-9999,0.000392952,-9999,-9999,-9999,0.000401393,-9999,0.000399734,-9999,0.000393394,-9999,-9999,0.000402918,0.000405665,0.000416138,0.000406816,0.000394727,-9999,0.000412986,-9999,0.000403634,0.000393237,0.000410655,-9999,0.0004178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000414594,-9999,0.000401614,-9999,-9999,0.000414751,-9999,0.000418122,0.000392396,-9999,-9999,0.00039383,-9999,0.000410823,0.000420402,0.00039401,0.000428086,0.000408555,0.000415751,-9999,0.0004074,-9999,0.000415751,-9999,0.000414444,-9999,-9999,0.000395865,0.000402221,0.00039642,-9999,0.000406747,-9999,0.000406116,-9999,-9999,-9999,-9999,0.000401953,0.000402126,-9999,-9999,-9999,-9999,0.00041891,-9999,0.000415204,-9999,-9999,-9999,0.00041269,-9999,0.000410907,-9999,-9999,-9999,-9999,-9999,-9999,0.000404645,0.000398478,-9999,-9999,0.000409752,0.000424253,0.000409189,0.000407391,-9999,-9999,-9999,0.000411403,-9999,0.000412734,-9999,0.00040815,0.000415513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000407378,-9999
-9999,-9999,-9999,0.000412485,-9999,0.000403383,0.000416061,-9999,0.000399817,0.000394067,-9999,0.000416132,-9999,0.000401887,0.000406622,-9999,0.000418062,-9999,-9999,0.000413766,0.000411151,0.000408402,0.000412813,0.00040632,0.00039594,0.000406419,0.000411677,0.000408635,0.000403941,0.00041637,0.000397377,0.000402385,0.000400187,0.000397467,-9999,-9999,-9999,-9999,0.000412215,0.000401361,-9999,0.000410959,-9999,0.000399137,0.000400954,0.000404728,0.000394275,-9999,0.000408158,0.000399242,0.000399911,-9999,-9999,-9999,0.000413613,-9999,0.000408252,0.000406404,-9999,-9999,0.000402824,-9999,0.000407596,-9999,-9999,-9999,-9999,0.000402052,-9999,0.000396554,-9999,0.000394609,0.000394469,0.000397095,0.000395974,-9999,0.000396918,-9999,0.000395789,0.000417813,-9999,-9999,0.000416494,0.000396959,0.000410625,-9999,-9999,0.000397815,-9999,-9999,0.000406788,0.000417702,0.000393157,-9999,0.000398328,-9999,0.000394989,-9999,-9999,-9999,-9999,0.000417649,0.000394958,0.000417551,-9999,-9999,-9999,-9999,0.00041826,-9999,-9999,0.000412522,-9999,-9999,0.000414485,-9999,-9999,-9999,-9999,0.000408886,0.000394157,0.000419772,-9999,-9999,0.00039575,-9999,0.000419697,-9999,0.000407728,0.000416714,-9999,-9999,0.000410671,0.000422414,-9999,-9999,-9999,0.000415538,-9999,-9999,-9999,0.000412316,0.000394818,0.000413707
0.000399434,0.000408577,-9999,-9999,0.000403924,0.000401995,0.000406491,0.000432243,0.000420454,0.000416106,0.000409961,0.000398185,0.000410359,0.000414087,0.00040183,0.000417155,0.000403685,-9999,0.000397334,0.000401224,0.000404814,0.000399148,0.000410166,0.0004098,0.0004088,0.000408078,0.000410328,0.000408495,0.000409398,0.000393847,0.000398374,-9999,0.000400282,0.000404351,0.000406601,0.000414975,-9999,-9999,0.000405144,0.000414409,0.000400493,0.000399978,0.000407584,0.00040696,0.000410913,0.000415354,-9999,0.000400063,0.00040461,0.000406134,0.000396771,0.000422033,0.000408805,0.000409732,-9999,0.000410306,0.00040518,0.000408846,-9999,0.000410062,0.000415855,-9999,-9999,0.000416337,0.000410543,0.00040859,0.000407908,0.000398727,0.00039917,0.000399821,0.000400583,0.000401657,0.000395543,-9999,0.000400325,0.000407877,0.000396889,-9999,-9999,0.000403232,0.000398569,0.000397892,0.000394938,0.000414525,0.000397193,0.000396571,0.000395351,-9999,-9999,0.000394797,0.000394887,-9999,0.000413847,0.000391701,0.000405217,-9999,0.000415328,-9999,-9999,-9999,0.000392743,0.000401524,0.000392909,-9999,0.000405792,0.000399606,0.000416274,-9999,-9999,0.000405219,-9999,-9999,-9999,0.000402763,0.000427311,0.000420798,0.000395695,-9999,-9999,-9999,-9999,-9999,0.000414361,-9999,-9999,0.0004047,0.00041563,0.000413483,0.000409799,0.000401404,-9999,-9999,0.000410734,-9999,-9999,-9999,0.000406721,0.000413836,0.000399014,-9999,0.000402322,0.000392339,0.00040182,0.000408477
0.000414444,-9999,0.000405756,0.000409999,-9999,-9999,-9999,0.000403276,0.000404881,0.000407679,0.000405255,0.000411692,0.000400654,-9999,0.000409934,0.000397867,0.000403481,-9999,0.000406017,0.000407413,0.000407682,0.000413802,0.000398911,0.0004029,0.000393941,0.00041146,-9999,-9999,0.000395809,0.000400349,0.000408288,0.00040356,-9999,0.000397313,-9999,0.000404014,0.000411181,0.000406045,0.000414232,0.000403467,-9999,0.000402802,-9999,0.000410392,0.000399503,-9999,0.000400886,0.000409015,0.000401464,0.00041017,0.000408962,0.000404637,0.000410223,0.000403761,0.00041019,0.000430154,-9999,0.000430688,0.000422262,0.000408892,-9999,0.000412773,-9999,0.000408649,0.000402292,0.000400952,0.000399277,0.000398973,0.000403256,0.000402348,0.000414806,-9999,0.000404538,-9999,-9999,-9999,-9999,-9999,0.000400979,0.000398747,0.000395903,-9999,-9999,0.000400461,0.000410552,-9999,-9999,-9999,0.000396201,-9999,0.000408777,0.000394111,0.000416214,-9999,0.000418358,-9999,0.000401004,0.00040543,-9999,0.000406624,-9999,-9999,-9999,0.000412396,0.000398948,-9999,0.000399928,-9999,0.000398947,-9999,-9999,-9999,0.000401153,-9999,0.000404331,0.00039421,0.000414103,-9999,0.000411483,0.000397063,-9999,0.000403334,-9999,0.000408419,0.000408318,-9999,0.000412478,0.000394941,0.000406044,-9999,0.000414183,0.000413581,0.000415694,-9999,0.00040597,0.000398049,0.000404389,0.000403154,-9999,0.000405227,0.000392597,0.000416938,0.000397712,-9999
0.000392592,0.000396149,0.000407882,-9999,-9999,0.000408533,-9999,0.000411866,0.000409674,0.000404739,0.000414423,0.000401615,0.000406334,0.00040446,0.000412662,0.000402039,0.000406056,0.000402093,0.000400173,0.000401491,0.00040432,0.000401895,-9999,0.000397273,0.000396741,0.000400197,0.00039799,0.000412408,0.000400952,0.000405706,0.000399385,0.000398631,0.000401184,0.000395821,-9999,0.000405468,-9999,0.000412315,0.000420955,0.00039902,-9999,0.000393731,0.000398485,-9999,-9999,0.000406378,0.00041078,0.000408628,0.000412452,0.000414008,0.000415065,0.000407432,0.000399064,-9999,-9999,0.000402089,0.000415105,-9999,0.000414072,0.000413685,-9999,0.000412361,0.000403641,0.000418576,0.000413606,0.000407557,0.000400922,0.000409465,0.000395,-9999,-9999,-9999,-9999,-9999,-9999,0.000402987,0.000398267,0.000402861,-9999,0.00039657,0.000395152,-9999,0.000397949,0.000410131,-9999,0.000396703,0.000394395,0.000394148,-9999,0.000399408,0.000398105,0.000393814,0.000404311,0.000400438,-9999,-9999,0.000416635,0.000407894,-9999,-9999,-9999,0.000400144,0.00039551,-9999,-9999,-9999,-9999,0.000408571,0.000398112,0.000408492,0.000392737,0.000410602,0.000399935,0.000399601,0.000398329,0.000407273,0.000397079,0.00039176,-9999,-9999,0.000411317,-9999,0.000406009,0.000402411,0.000407967,0.000403123,0.000406644,0.000411758,0.000411459,0.00040498,-9999,-9999,0.000402101,0.000415963,0.000410888,-9999,0.000404992,0.000408745,0.000398287,0.000412506,0.000416253,0.00041176,0.000408132,0.000405549
-9999,0.000404759,0.000408905,0.000402063,0.000413487,0.000404614,0.000408255,0.000420978,0.000404945,0.000408394,-9999,0.000430598,0.000399887,0.000411358,0.000413462,0.000405812,0.000401948,0.000395732,0.000414585,0.00040171,-9999,0.000399057,0.00040396,0.000404041,0.000402131,0.000400672,0.000402162,0.000406778,-9999,-9999,0.000406309,0.000395606,0.000407377,0.000424328,0.000402548,0.000402817,-9999,0.000400089,0.000400105,0.000405706,0.000396492,0.000396721,0.000407066,0.000398327,-9999,0.000401353,0.000404185,0.000411591,0.000404207,0.000409756,0.000406809,0.000408986,0.000408165,0.000413579,0.000408082,0.000407246,0.000403039,0.000411864,0.000407717,0.000408508,0.00039609,0.000420389,0.000410603,0.000405492,-9999,0.000408562,0.000392042,0.000408112,-9999,0.000402352,-9999,0.000397787,0.000400191,0.000395337,0.000399275,0.000395963,-9999,0.0003967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000392321,-9999,0.00040572,0.000396518,-9999,0.000434936,0.000398253,0.000413002,0.000414541,0.000396024,0.000400052,0.000404642,0.000403492,0.000410906,0.000405991,0.000405825,-9999,0.000402067,0.000408627,-9999,0.000403735,0.00039643,0.000410484,0.000414551,0.000405853,-9999,0.00041602,0.000392256,0.000402414,0.000403538,0.000393811,0.000404353,0.000397203,0.000400027,0.000420492,0.000406983,0.000404837,0.000401842,0.000403995,0.000404515,0.000392335,0.000400097,0.00040084,0.00041153,0.000401565,-9999,0.000398349,0.000392394,0.000415875,0.00039628,0.00040572,0.000401722,0.000393323,0.000404099,0.00040648,-9999,0.000404705,0.00039813,0.000400771
0.000403253,0.000391881,0.000417178,-9999,0.000395447,0.000415354,0.000409792,-9999,0.000401741,0.000396748,0.000403959,0.000394567,0.000409897,0.000409728,0.000401772,0.000412022,0.000402484,0.000406381,0.000408661,0.000397704,0.000401936,-9999,-9999,0.000404554,0.000401481,0.00040722,0.000403297,0.000408535,0.000403268,0.00039998,0.000398037,0.000400292,0.000402971,0.00040043,0.000395545,0.000401749,0.000397667,0.000403604,0.000405279,0.000399257,0.000399605,0.000401692,0.000398574,0.000406441,0.000407016,0.000406727,0.000408081,0.000412798,0.00041481,0.000406029,0.000399596,0.000404458,0.000405335,0.000402123,0.000417838,0.000413116,-9999,-9999,0.000413767,0.000411667,0.000403907,0.000403206,0.000407085,0.000407549,0.000409316,0.000411411,-9999,0.00040398,-9999,-9999,-9999,0.000401154,0.000400875,0.000401642,0.000401359,0.000410101,0.000399473,0.000397702,-9999,0.000396948,-9999,-9999,-9999,0.000403234,0.000399712,0.000402054,0.000395331,-9999,-9999,0.000404738,0.000410725,-9999,0.000411599,0.000419553,-9999,0.000396313,0.00039755,-9999,-9999,0.000407925,0.000403971,0.000398924,0.000401293,0.000403396,0.000414266,0.000400083,-9999,0.000404744,0.000404926,0.000398079,0.000402157,0.000408604,0.000400897,0.000389046,-9999,0.000398893,-9999,0.0004121,0.000407302,0.000398365,0.00040386,0.000410629,0.000400216,0.000396301,0.000398584,0.000398826,0.000394178,0.000408553,-9999,0.000402438,0.000416279,0.000403546,0.000401332,0.000404539,0.000405403,0.000408498,0.000406369,0.000404643,0.000415302,0.000414408,0.000409834,0.000401385,0.000400865,-9999
