      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.56      0.51      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.5      0.53      0.58      0.62      0.64      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.64      0.61      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.52      0.42      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.39      0.46      0.57      0.63      0.68      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.67      0.62      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.56      0.5      0.49      0.49      0.53      0.59      0.6      0.6      0.56      0.5      0.45      0.4      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.42      0.48      0.46      0.4      0.38      0.38      0.48      0.61      0.67      0.69      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.69      0.66      0.65      0.65      0.64      0.61      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.61      0.64      0.65      0.65      0.65      0.65      0.65      0.65      0.64      0.61      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.59      0.53      0.49      0.49      0.5      0.56      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.51      0.4      0.38      0.38      0.47      0.58      0.6      0.6      0.52      0.41      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.38      0.46      0.57      0.52      0.41      0.38      0.38      0.49      0.65      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.67      0.62      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.62      0.67      0.7      0.7      0.7      0.7      0.7      0.7      0.68      0.63      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.57      0.47      0.38      0.38      0.4      0.51      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.55      0.5      0.49      0.49      0.49      0.49      0.49      0.49      0.49      0.49      0.49      0.49      0.45      0.39      0.47      0.58      0.6      0.6      0.52      0.41      0.38      0.38      0.42      0.48      0.49      0.49      0.49      0.49      0.49      0.49      0.49      0.49      0.53      0.58      0.56      0.51      0.45      0.4      0.47      0.61      0.65      0.65      0.67      0.69      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.7      0.67      0.62      0.6      0.6      0.57      0.51      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.5      0.52      0.53      0.53      0.53      0.53      0.53      0.53      0.52      0.5      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.48      0.51      0.6      0.65      0.65      0.64      0.62      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.59      0.53      0.48      0.42      0.38      0.38      0.39      0.45      0.5      0.56      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.59      0.54      0.49      0.49      0.5      0.55      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6      0.6
